	0	1	2	3	4	5	6	7	8	9	10	11	12	13	opinion_integer	comment_clean
895	+	True	165056	2021_01_20	79	NEOS	Abgeordneter Josef Schellhorn (NEOS)	False	Das ist das Fatale, und darum glauben die Menschen nicht mehr daran, dass Sie diese Impfungen leisten können, nämlich 6 750 000. – Wenn Sie alle Bürgermeister impfen, dann haben Sie bei 45 000 täglichen Impfungen alle 2 500 Bürgermeister in eineinhalb Stunden durch, dann haben wir auch die Diskussion weg; wäre vielleicht ein guter Schachzug. Was wir aber brauchen, Herr Bundesminister, sind kurzfristige und mittelfristige Lösungen.	False	False	True	False	False	2	Das ist das Fatale, und darum glauben die Menschen nicht mehr daran, dass Sie diese Impfungen leisten können, nämlich 6 750 000. – Wenn Sie alle Bürgermeister impfen, dann haben Sie bei 45 000 täglichen Impfungen alle 2 500 Bürgermeister in eineinhalb Stunden durch, dann haben wir auch die Diskussion weg; wäre vielleicht ein guter Schachzug. Was wir aber brauchen, Herr Bundesminister, sind kurzfristige und mittelfristige Lösungen.
1443	-	False	185198	2021_03_25	91	Grüne	Bundesminister für Soziales, Gesundheit, Pflege und Konsumentenschutz Rudolf Anschober	True	Das, was mir auf diesem Weg wichtig ist, ist, dass es erstens keine Diskriminierung von Menschen gibt, die keine Impfung haben.	False	False	True	False	False	0	Das, was mir auf diesem Weg wichtig ist, ist, dass es erstens keine Diskriminierung von Menschen gibt, die keine Impfung haben.
1286	+	True	151414	2020_12_11	71	SPÖ	Abgeordneter Dietmar Keck (SPÖ)	False	Genau das ist nämlich die erste Anlaufstelle von Personen im privaten Bereich. Die gehen in die Apotheke zur Apothekerin und zum Apotheker, dürfen dort aber keinen Tests unter­zogen werden, sondern müssen sich bei den Massentests anstellen, wo nicht gewähr­leistet ist, dass sie wirklich sicher sind. Wenn ich mir die Bilder anschaue, wie nahe die Menschen beieinanderstehen und großteils doch keine Masken tragen, dann erachte ich das für sehr fahrlässig, wenn man hier die Apothekerinnen und Apotheker ausschließt.	False	False	False	True	False	2	Genau das ist nämlich die erste Anlaufstelle von Personen im privaten Bereich. Die gehen in die Apotheke zur Apothekerin und zum Apotheker, dürfen dort aber keinen Tests unter­zogen werden, sondern müssen sich bei den Massentests anstellen, wo nicht gewähr­leistet ist, dass sie wirklich sicher sind. Wenn ich mir die Bilder anschaue, wie nahe die Menschen beieinanderstehen und großteils doch keine Masken tragen, dann erachte ich das für sehr fahrlässig, wenn man hier die Apothekerinnen und Apotheker ausschließt.
1205	+	True	159309	2021_01_13	76	Grüne	Bundesminister für Soziales, Gesundheit, Pflege und Konsumentenschutz Rudolf Anschober	True	Zur Frage 15c:  Im Juni 2020, also zum Zeitpunkt der Aufnahme der Vertragsverhandlungen mit den Herstellern, war bei keinem einzigen Impfstoff bekannt, welche Effizienz er letztendlich bis zur Zulassung wird nachweisen können. Dass sich die sogenannten MRNA-Impfstoffe mittlerweile als ein goldener Standard herausgestellt haben, war weder von der Einkäufergemeinschaft der EU noch von der Wissenschaft jemals vorherzusehen. Zur Risikostreuung hinsichtlich Marktzulassung – ich habe es zu Beginn ja dargestellt –, Verfügbarkeit, Qualität und Verträglichkeit bei unterschiedlichen Zielgruppen hat die EU im Impfstoffportfolio eine Mischung zusammengestellt, die aus Impfstoffen unterschiedlicher Hersteller und Technologien besteht.	False	False	True	False	False	2	Zur Frage 15c:  Im Juni 2020, also zum Zeitpunkt der Aufnahme der Vertragsverhandlungen mit den Herstellern, war bei keinem einzigen Impfstoff bekannt, welche Effizienz er letztendlich bis zur Zulassung wird nachweisen können. Dass sich die sogenannten MRNA-Impfstoffe mittlerweile als ein goldener Standard herausgestellt haben, war weder von der Einkäufergemeinschaft der EU noch von der Wissenschaft jemals vorherzusehen. Zur Risikostreuung hinsichtlich Marktzulassung – ich habe es zu Beginn ja dargestellt –, Verfügbarkeit, Qualität und Verträglichkeit bei unterschiedlichen Zielgruppen hat die EU im Impfstoffportfolio eine Mischung zusammengestellt, die aus Impfstoffen unterschiedlicher Hersteller und Technologien besteht.
3827	o	True	43993	2020_04_28	27	Grüne	Abgeordneter Ralph Schallmeiner (Grüne)	True	Das ist ein Beitrag dazu, dass wir in Richtung Normalität kommen. Das ist ein Beitrag dazu, dass wir aus diesem Lockdown herauskommen. Sehr geehrte Kolleginnen und Kollegen!	False	True	False	False	False	1	Das ist ein Beitrag dazu, dass wir in Richtung Normalität kommen. Das ist ein Beitrag dazu, dass wir aus diesem Lockdown herauskommen. Sehr geehrte Kolleginnen und Kollegen!
3491	+	False	123474	2020_11_17	62	ÖVP	Abgeordneter Gabriel Obernosterer (ÖVP)	True	Jetzt, wo die Sache wieder so ernst ist, sage ich: Es ist unverantwortlich, dass SPÖ und NEOS – von den Freiheitlichen will ich gar nicht reden – beim Beschluss dieses Lock­downs nicht mitgegangen sind.	False	True	False	False	False	2	Jetzt, wo die Sache wieder so ernst ist, sage ich: Es ist unverantwortlich, dass SPÖ und NEOS – von den Freiheitlichen will ich gar nicht reden – beim Beschluss dieses Lock­downs nicht mitgegangen sind.
138	+	False	172914	2021_02_24	85	NEOS	Abgeordnete Mag. Martina Künsberg Sarre (NEOS)	False	Solang das Impfen von dieser Bundesregierung so schleppend und unkoordiniert durchgeführt wird, so lange brauchen wir selbstverständlich Begleitmaßnahmen, dass die Schulen offen bleiben können, also: Lüften, Abstandhalten, Händehygiene und dort, wo es notwendig ist, auch Masken.	True	False	True	False	True	2	Solang das Impfen von dieser Bundesregierung so schleppend und unkoordiniert durchgeführt wird, so lange brauchen wir selbstverständlich Begleitmaßnahmen, dass die Schulen offen bleiben können, also: Lüften, Abstandhalten, Händehygiene und dort, wo es notwendig ist, auch Masken.
4078	-	False	176679	2021_03_08	87	FPÖ	Abgeordnete Dr. Susanne Fürst (FPÖ)	False	Ein Lockdown, der über eine kurze Zeit, in der er ganz am Anfang gerechtfertigt sein mag, hinausgeht, führt natürlich zu Depressionen und zu Hause zu einer Steigerung von Aggression und Gewalt.	False	True	False	False	False	0	Ein Lockdown, der über eine kurze Zeit, in der er ganz am Anfang gerechtfertigt sein mag, hinausgeht, führt natürlich zu Depressionen und zu Hause zu einer Steigerung von Aggression und Gewalt.
1538	+	False	106259	2020_09_23	51	ÖVP	Abgeordnete Ing. Mag. (FH) Alexandra Tanda (ÖVP)	True	Abschließend möchte ich noch festhalten, dass diese Novelle des Gesundheitstelema­tikgesetzes nicht nur den Weg für den elektronischen Impfpass ebnet, sondern generell eine Rechtsgrundlage für Weiterentwicklungen von E-Health-Anwendungen schafft – und das ist dringend notwendig.	False	False	True	False	False	2	Abschließend möchte ich noch festhalten, dass diese Novelle des Gesundheitstelema­tikgesetzes nicht nur den Weg für den elektronischen Impfpass ebnet, sondern generell eine Rechtsgrundlage für Weiterentwicklungen von E-Health-Anwendungen schafft – und das ist dringend notwendig.
3153	+	False	92703	2020_07_08	45	ÖVP	Abgeordnete Gabriela Schwarz (ÖVP)	True	Und ich sage Ihnen eines, Herr Kollege Graf, weil Sie sich da jetzt wieder bemüßigt fühlen, hereinzurufen : Es ist mir wirklich völlig wurscht, wenn Sie oder jemand anderer mich schräg anschauen, wenn ich dort, wo Menschen enger zusammenstehen, oder zum Beispiel beim Einkaufen weiterhin einen Mund-Nasen-Schutz trage, nämlich nicht nur, um mich zu schützen, sondern auch, um andere zu schützen.	True	False	False	False	False	2	Und ich sage Ihnen eines, Herr Kollege Graf, weil Sie sich da jetzt wieder bemüßigt fühlen, hereinzurufen : Es ist mir wirklich völlig wurscht, wenn Sie oder jemand anderer mich schräg anschauen, wenn ich dort, wo Menschen enger zusammenstehen, oder zum Beispiel beim Einkaufen weiterhin einen Mund-Nasen-Schutz trage, nämlich nicht nur, um mich zu schützen, sondern auch, um andere zu schützen.
3583	-	False	144124	2020_11_20	64	FPÖ	Abgeordneter Christian Hafenecker, MA (FPÖ)	False	Das ist eine Existenzbedrohung für die Taxiunternehmen, die Sie mit diesem Lockdown ohnehin schon an den Rand ihrer Existenz bringen – steigen Sie einmal in ein Taxi und sprechen Sie mit den Fahrern, wie es ihnen derzeit geht und was sie so machen.	False	True	False	False	False	0	Das ist eine Existenzbedrohung für die Taxiunternehmen, die Sie mit diesem Lockdown ohnehin schon an den Rand ihrer Existenz bringen – steigen Sie einmal in ein Taxi und sprechen Sie mit den Fahrern, wie es ihnen derzeit geht und was sie so machen.
1456	+	False	179875	2021_03_24	89	Grüne	Bundesminister für Soziales, Gesundheit, Pflege und Konsumentenschutz Rudolf Anschober	True	Wir wollen in die großen Betriebe gehen, nicht nur in die ganz großen, sondern auch in 50-, 60-Personenbetriebe, weil wir dort in der Kooperation mit der Gewerkschaft und mit den Unternehmerinnen und Unternehmern großes Tempo machen und die Impfung sehr schnell umsetzen können.	False	False	True	False	False	2	Wir wollen in die großen Betriebe gehen, nicht nur in die ganz großen, sondern auch in 50-, 60-Personenbetriebe, weil wir dort in der Kooperation mit der Gewerkschaft und mit den Unternehmerinnen und Unternehmern großes Tempo machen und die Impfung sehr schnell umsetzen können.
2885	+	False	158648	2020_12_21	75	NEOS	Abgeordneter Dr. Helmut Brandstätter (NEOS)	False	Den Wissen­schaft­lern verdanken wir jetzt diese Impfung!	False	False	True	False	False	2	Den Wissen­schaft­lern verdanken wir jetzt diese Impfung!
1658	-	False	184890	2021_03_25	91	SPÖ	Abgeordneter Philip Kucher (SPÖ)	False	Sie wissen, das Einzige, das beim Impfen funktioniert hat, waren die netten Fotos von Kurz und Anschober am Anfang.	False	False	True	False	False	0	Sie wissen, das Einzige, das beim Impfen funktioniert hat, waren die netten Fotos von Kurz und Anschober am Anfang.
1032	+	True	151234	2020_12_11	71	ÖVP	Abgeordneter Dr. Werner Saxinger, MSc (ÖVP)	True	Abschließend möchte ich noch einmal appellieren: Nicht vergessen, machen Sie bitte bei den Testungen mit! Das ist wichtig, nur so können wir die Zeit bis zu den Impfungen einigermaßen überbrücken. Für mich und ebenso für alle anderen sollte gelten: Bitte Test vor dem Fest!	False	False	True	False	False	2	Abschließend möchte ich noch einmal appellieren: Nicht vergessen, machen Sie bitte bei den Testungen mit! Das ist wichtig, nur so können wir die Zeit bis zu den Impfungen einigermaßen überbrücken. Für mich und ebenso für alle anderen sollte gelten: Bitte Test vor dem Fest!
2684	+	False	159250	2021_01_13	76	Grüne	Bundesminister für Soziales, Gesundheit, Pflege und Konsumentenschutz Rudolf Anschober	True	Sofern dies die Impfstoffeigenschaften zulassen, wird in einem ersten Schritt dort geimpft, wo das größte persönliche und systemische Risiko besteht, also bei Personen, die ein persönliches Risiko haben, einen schweren Krankheitsverlauf erlitten haben oder gerade erleiden oder an einer Covid-19-Infektion sterben könnten.	False	False	True	False	False	2	Sofern dies die Impfstoffeigenschaften zulassen, wird in einem ersten Schritt dort geimpft, wo das größte persönliche und systemische Risiko besteht, also bei Personen, die ein persönliches Risiko haben, einen schweren Krankheitsverlauf erlitten haben oder gerade erleiden oder an einer Covid-19-Infektion sterben könnten.
3740	-	False	132824	2020_11_17	62	FPÖ	Abgeordneter Erwin Angerer (FPÖ)	False	Die entsprechenden Auswirkungen dieses zweiten Lockdowns beurteilt bzw. beziffert das WIFO in einer Aussendung vom 5. November 2020 wie folgt: „Der wegen der Corona-Pandemie seit Dienstag geltende zweite Lockdown in Öster­reich wird die heimische Wirtschaft heuer und nächstes Jahr stärker in Mitleidenschaft ziehen als bisher angenommen.	False	True	False	False	False	0	Die entsprechenden Auswirkungen dieses zweiten Lockdowns beurteilt bzw. beziffert das WIFO in einer Aussendung vom 5. November 2020 wie folgt: „Der wegen der Corona-Pandemie seit Dienstag geltende zweite Lockdown in Öster­reich wird die heimische Wirtschaft heuer und nächstes Jahr stärker in Mitleidenschaft ziehen als bisher angenommen.
3355	-	True	197721	2021_04_22	99	ÖVP	Bundesminister für Arbeit Mag. Dr. Martin Kocher	True	Das Ziel haben wir formuliert: Wir wollen bis in einem Jahr 500 000 Menschen aus der Kurzarbeit und aus der Arbeitslosigkeit wieder in reguläre Jobs bringen. Das ist durchaus möglich, immer unter der Voraussetzung – das ist wichtig –, dass es uns erstens tatsächlich gelingt, im Laufe der nächsten Wochen und Monate zu öffnen, und dass es zweitens keinen Rückschritt gibt, dass wir auch im Herbst und im Winter – und das wird eine große Aufgabe für die Gesundheitspolitik sein – weiter Geschäftstätigkeit haben können, es keine Lockdowns mehr gibt oder Einschränkungen in massiver Art und Weise. Wenn uns das gelingt, sind diese 500 000 Personen durchaus realistisch.	False	True	False	False	False	0	Das Ziel haben wir formuliert: Wir wollen bis in einem Jahr 500 000 Menschen aus der Kurzarbeit und aus der Arbeitslosigkeit wieder in reguläre Jobs bringen. Das ist durchaus möglich, immer unter der Voraussetzung – das ist wichtig –, dass es uns erstens tatsächlich gelingt, im Laufe der nächsten Wochen und Monate zu öffnen, und dass es zweitens keinen Rückschritt gibt, dass wir auch im Herbst und im Winter – und das wird eine große Aufgabe für die Gesundheitspolitik sein – weiter Geschäftstätigkeit haben können, es keine Lockdowns mehr gibt oder Einschränkungen in massiver Art und Weise. Wenn uns das gelingt, sind diese 500 000 Personen durchaus realistisch.
2218	+	True	174479	2021_02_24	85	Grüne	Bundesminister für Soziales, Gesundheit, Pflege und Konsumentenschutz Rudolf Anschober	True	Das ist halt unsere Vorgangsweise, Frau Kollegin Belakowitsch, auch wenn Sie das nicht so nachempfinden können. Der fünfte Punkt ist einer der ganz zentralen – und auch da haben Sie mit Ihren Beschlüssen heute wieder wesentliche Verbesserungen zustande gebracht –, das ist der Impfprozess. Wir haben mittlerweile einen E-Impfpass, der so weit ausgerollt ist, dass 94 Prozent der Impfungen bereits im elektronischen Impfpass verankert sind.	False	False	True	False	False	2	Das ist halt unsere Vorgangsweise, Frau Kollegin Belakowitsch, auch wenn Sie das nicht so nachempfinden können. Der fünfte Punkt ist einer der ganz zentralen – und auch da haben Sie mit Ihren Beschlüssen heute wieder wesentliche Verbesserungen zustande gebracht –, das ist der Impfprozess. Wir haben mittlerweile einen E-Impfpass, der so weit ausgerollt ist, dass 94 Prozent der Impfungen bereits im elektronischen Impfpass verankert sind.
2624	-	False	161968	2021_01_14	77	FPÖ	Abgeordneter Peter Wurm (FPÖ)	False	Ich möchte folgenden Entschließungsantrag einbringen:  Entschließungsantrag  der Abgeordneten Dr. Dagmar Belakowitsch, Kolleginnen und Kollegen betreffend „Ver­bot von Covid-19-Zwangstestungen und Zwangsimpfungen“  Der Nationalrat wolle beschließen:  „Die Bundesregierung wird aufgefordert, dem Nationalrat eine Regierungsvorlage zuzu­leiten, die folgende gesetzliche Regelungen umfasst:  - ein gesetzliches Verbot von Zwangstestungen in Österreich im Zusammenhang mit der Corona-Pandemie und ähnlichen Infektionen;  - ein gesetzliches Verbot von Zwangsimpfungen in Österreich im Zusammenhang mit der Corona-Pandemie und ähnlichen Infektionen;  - eine Novellierung der §§ 17 Abs 3 und 4 Epidemiegesetz, die Impfpflichten für be­stimmte Berufsgruppen,“ – liebe SPÖ, zuhören!	False	False	True	True	False	0	Ich möchte folgenden Entschließungsantrag einbringen:  Entschließungsantrag  der Abgeordneten Dr. Dagmar Belakowitsch, Kolleginnen und Kollegen betreffend „Ver­bot von Covid-19-Zwangstestungen und Zwangsimpfungen“  Der Nationalrat wolle beschließen:  „Die Bundesregierung wird aufgefordert, dem Nationalrat eine Regierungsvorlage zuzu­leiten, die folgende gesetzliche Regelungen umfasst:  - ein gesetzliches Verbot von Zwangstestungen in Österreich im Zusammenhang mit der Corona-Pandemie und ähnlichen Infektionen;  - ein gesetzliches Verbot von Zwangsimpfungen in Österreich im Zusammenhang mit der Corona-Pandemie und ähnlichen Infektionen;  - eine Novellierung der §§ 17 Abs 3 und 4 Epidemiegesetz, die Impfpflichten für be­stimmte Berufsgruppen,“ – liebe SPÖ, zuhören!
